24
625
936
180
63
36
795
42
668
385
232
287
41
211
695
714
835
660
943
928
657
916
610
205
66
793
335
675
146
435
356
147
321
998
340
44
163
536
681
236
649
423
162
71
573
67
395
234
436
138
102
485
441
885
326
314
242
589
283
790
35
874
833
747
861
453
551
507
977
459
378
587
240
54
292
612
869
30
95
635
524
917
7
31
21
458
457
256
490
867
859
239
990
203
954
169
119
253
116
235
637
133
145
870
374
34
871
858
175
910
739
596
827
329
733
630
49
908
88
729
834
390
267
909
907
720
901
434
414
544
516
760
56
689
323
886
352
131
717
918
225
404
723
277
258
284
327
4
562
343
700
245
271
823
950
207
673
581
127
887
73
52
888
306
672
357
771
495
150
61
358
572
97
96
624
753
499
13
196
76
2
730
286
920
294
957
201
285
184
569
868
382
354
968
840
141
956
342
980
406
659
617
658
866
828
367
921
890
848
590
293
476
525
664
645
301
515
6
269
170
402
337
332
444
931
484
171
606
168
480
50
231
230
468
439
737
879
348
121
897
547
112
671
563
726
665
14
517
486
694
445
224
697
875
320
715
388
195
974
855
759
641
265
513
878
652
864
289
11
857
415
965
331
566
732
15
399
719
680
938
932
467
538
347
220
419
542
455
623
837
651
818
642
183
811
619
574
60
813
685
83
819
884
153
634
20
139
677
64
579
263
750
825
454
946
68
194
72
90
843
951
296
914
699
997
962
433
401
167
966
397
300
447
535
98
182
927
528
456
360
718
396
376
345
179
479
27
961
502
25
736
246
377
706
791
781
754
110
876
522
152
762
915
959
654
552
372
254
386
149
758
852
302
362
330
199
752
82
724
860
948
797
219
228
105
614
26
264
383
371
187
906
477
430
85
543
831
899
297
316
588
815
251
896
889
731
503
380
601
691
799
748
655
565
391
549
963
206
537
850
854
481
794
580
129
210
646
94
130
600
740
368
278
416
192
780
393
712
546
541
65
744
863
669
122
662
311
568
930
462
944
702
193
628
389
280
988
28
602
768
898
585
448
291
877
134
620
322
576
644
158
626
37
319
775
978
373
792
779
213
983
953
115
70
328
55
967
164
51
123
912
582
255
310
226
324
609
101
107
22
531
446
882
810
686
309
500
387
492
312
190
57
113
826
124
23
45
106
992
786
832
496
370
663
442
777
746
189
221
154
621
489
46
783
349
704
803
808
275
250
128
8
518
350
616
510
159
483
709
972
805
774
592
976
429
208
955
3
79
308
545
156
132
653
942
822
108
981
261
824
43
804
598
487
923
426
575
432
87
143
767
782
142
398
222
812
844
160
185
233
632
217
539
272
10
281
648
893
989
586
707
418
851
417
103
627
303
925
973
561
594
449
690
392
567
174
763
252
247
643
188
178
527
223
710
742
257
19
238
554
17
638
772
540
829
696
593
773
464
796
440
125
734
708
137
344
821
741
488
81
78
993
751
836
218
58
929
636
765
952
508
273
48
678
984
682
186
613
176
248
979
722
0
679
318
438
529
5
999
361
290
494
784
684
800
922
166
100
865
155
816
764
520
941
994
469
849
237
120
940
144
482
716
667
701
891
161
986
511
497
711
181
862
506
431
92
674
757
16
995
911
571
355
611
607
363
597
394
157
577
949
216
913
209
191
282
945
260
807
465
523
521
410
756
381
279
33
604
114
262
692
526
266
801
379
1
38
364
947
605
900
408
325
789
622
197
629
307
304
560
982
69
615
570
533
315
856
227
475
461
409
738
919
47
924
558
666
427
339
202
421
564
270
755
933
493
721
353
359
140
769
212
639
584
743
111
873
937
902
802
172
698
470
761
428
425
268
830
313
770
631
450
338
351
971
84
452
466
148
595
894
853
451
556
334
229
608
814
504
895
77
661
40
934
501
817
422
91
9
336
104
939
881
12
276
241
420
135
713
346
703
29
460
74
491
365
618
749
86
559
845
126
471
838
841
375
274
693
534
548
633
298
333
93
177
745
960
847
892
478
842
117
578
214
991
688
872
165
62
413
80
987
975
778
670
647
656
550
798
735
727
118
437
958
53
785
151
443
474
964
512
926
341
970
555
676
776
204
39
369
384
969
996
650
687
198
215
305
766
288
880
599
603
985
728
249
787
683
519
295
788
403
498
18
505
903
75
725
530
514
405
640
299
472
532
846
424
366
820
99
59
200
583
32
705
463
591
173
244
259
553
411
557
904
473
412
905
509
89
839
243
883
806
809
136
109
935
400
317
407
